Emotions,Path
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-07-01-01-01-04.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-07-01-01-02-04.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-07-01-02-01-04.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-07-01-02-02-04.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-07-02-01-01-04.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-07-02-01-02-04.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-07-02-02-01-04.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-07-02-02-02-04.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-08-01-01-01-04.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-08-01-01-02-04.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-08-01-02-01-04.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-08-01-02-02-04.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-08-02-01-01-04.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-08-02-01-02-04.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-08-02-02-01-04.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_04/03-01-08-02-02-02-04.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-01-01-01-01-05.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-01-01-01-02-05.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-01-01-02-01-05.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-01-01-02-02-05.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-02-01-01-01-05.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-02-01-01-02-05.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-02-01-02-01-05.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-02-01-02-02-05.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-02-02-01-01-05.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-02-02-01-02-05.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-02-02-02-01-05.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-02-02-02-02-05.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-03-01-01-01-05.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-03-01-01-02-05.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-03-01-02-01-05.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-03-01-02-02-05.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-03-02-01-01-05.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-03-02-01-02-05.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-03-02-02-01-05.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-03-02-02-02-05.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-04-01-01-01-05.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-04-01-01-02-05.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-04-01-02-01-05.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-04-01-02-02-05.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-04-02-01-01-05.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-04-02-01-02-05.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-04-02-02-01-05.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-04-02-02-02-05.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-05-01-01-01-05.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-05-01-01-02-05.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-05-01-02-01-05.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-05-01-02-02-05.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-05-02-01-01-05.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-05-02-01-02-05.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-05-02-02-01-05.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-05-02-02-02-05.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-06-01-01-01-05.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-06-01-01-02-05.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-06-01-02-01-05.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-06-01-02-02-05.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-06-02-01-01-05.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-06-02-01-02-05.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-06-02-02-01-05.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-06-02-02-02-05.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-07-01-01-01-05.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-07-01-01-02-05.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-07-01-02-01-05.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-07-01-02-02-05.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-07-02-01-01-05.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-07-02-01-02-05.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-07-02-02-01-05.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-07-02-02-02-05.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-08-01-01-01-05.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-08-01-01-02-05.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-08-01-02-01-05.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-08-01-02-02-05.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-08-02-01-01-05.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-08-02-01-02-05.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-08-02-02-01-05.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_05/03-01-08-02-02-02-05.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-01-01-01-01-06.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-01-01-01-02-06.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-01-01-02-01-06.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-01-01-02-02-06.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-02-01-01-01-06.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-02-01-01-02-06.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-02-01-02-01-06.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-02-01-02-02-06.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-02-02-01-01-06.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-02-02-01-02-06.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-02-02-02-01-06.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-02-02-02-02-06.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-03-01-01-01-06.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-03-01-01-02-06.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-03-01-02-01-06.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-03-01-02-02-06.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-03-02-01-01-06.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-03-02-01-02-06.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-03-02-02-01-06.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-03-02-02-02-06.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-04-01-01-01-06.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-04-01-01-02-06.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-04-01-02-01-06.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-04-01-02-02-06.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-04-02-01-01-06.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-04-02-01-02-06.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-04-02-02-01-06.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-04-02-02-02-06.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-05-01-01-01-06.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-05-01-01-02-06.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-05-01-02-01-06.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-05-01-02-02-06.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-05-02-01-01-06.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-05-02-01-02-06.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-05-02-02-01-06.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-05-02-02-02-06.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-06-01-01-01-06.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-06-01-01-02-06.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-06-01-02-01-06.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-06-01-02-02-06.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-06-02-01-01-06.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-06-02-01-02-06.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-06-02-02-01-06.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-06-02-02-02-06.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-07-01-01-01-06.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-07-01-01-02-06.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-07-01-02-01-06.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-07-01-02-02-06.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-07-02-01-01-06.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-07-02-01-02-06.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-07-02-02-01-06.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-07-02-02-02-06.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-08-01-01-01-06.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-08-01-01-02-06.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-08-01-02-01-06.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-08-01-02-02-06.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-08-02-01-01-06.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-08-02-01-02-06.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-08-02-02-01-06.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_06/03-01-08-02-02-02-06.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-01-01-01-01-07.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-01-01-01-02-07.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-01-01-02-01-07.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-01-01-02-02-07.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-02-01-01-01-07.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-02-01-01-02-07.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-02-01-02-01-07.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-02-01-02-02-07.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-02-02-01-01-07.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-02-02-01-02-07.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-02-02-02-01-07.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-02-02-02-02-07.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-03-01-01-01-07.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-03-01-01-02-07.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-03-01-02-01-07.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-03-01-02-02-07.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-03-02-01-01-07.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-03-02-01-02-07.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-03-02-02-01-07.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-03-02-02-02-07.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-04-01-01-01-07.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-04-01-01-02-07.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-04-01-02-01-07.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-04-01-02-02-07.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-04-02-01-01-07.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-04-02-01-02-07.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-04-02-02-01-07.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-04-02-02-02-07.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-05-01-01-01-07.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-05-01-01-02-07.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-05-01-02-01-07.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-05-01-02-02-07.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-05-02-01-01-07.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-05-02-01-02-07.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-05-02-02-01-07.wav
angry,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-05-02-02-02-07.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-06-01-01-01-07.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-06-01-01-02-07.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-06-01-02-01-07.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-06-01-02-02-07.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-06-02-01-01-07.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-06-02-01-02-07.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-06-02-02-01-07.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-06-02-02-02-07.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-07-01-01-01-07.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-07-01-01-02-07.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-07-01-02-01-07.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-07-01-02-02-07.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-07-02-01-01-07.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-07-02-01-02-07.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-07-02-02-01-07.wav
disgust,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-07-02-02-02-07.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-08-01-01-01-07.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-08-01-01-02-07.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-08-01-02-01-07.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-08-01-02-02-07.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-08-02-01-01-07.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-08-02-01-02-07.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-08-02-02-01-07.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_07/03-01-08-02-02-02-07.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-01-01-01-01-08.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-01-01-01-02-08.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-01-01-02-01-08.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-01-01-02-02-08.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-02-01-01-01-08.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-02-01-01-02-08.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-02-01-02-01-08.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-02-01-02-02-08.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-02-02-01-01-08.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-02-02-01-02-08.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-02-02-02-01-08.wav
calm,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-02-02-02-02-08.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-03-01-01-01-08.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-03-01-01-02-08.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-03-01-02-01-08.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-03-01-02-02-08.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-03-02-01-01-08.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-03-02-01-02-08.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-03-02-02-01-08.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-03-02-02-02-08.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-04-01-01-01-08.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-04-01-01-02-08.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-04-01-02-01-08.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-04-01-02-02-08.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-04-02-01-01-08.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-04-02-01-02-08.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-04-02-02-01-08.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\RAVDESS\\Actor_08/03-01-04-02-02-02-08.wav
